station_id,external_id,name,short_name,lat,lon,rental_methods/0,rental_methods/1,capacity,electric_bike_surcharge_waiver,eightd_has_key_dispenser,eightd_station_services/0/id,eightd_station_services/0/service_type,eightd_station_services/0/bikes_availability,eightd_station_services/0/docks_availability,eightd_station_services/0/name,eightd_station_services/0/description,eightd_station_services/0/schedule_description,eightd_station_services/0/link_for_more_info,has_kiosk
304,0b137a21-08f3-11e7-a1cb-3863bb33a4e4,Quesnel / Vinet,6404,45.485889,-73.577514,CREDITCARD,KEY,19,false,false,,,,,,,,,true
305,0b137b3e-08f3-11e7-a1cb-3863bb33a4e4,Duvernay / Charlevoix,6405,45.4820980397155,-73.57487618923187,CREDITCARD,KEY,19,false,false,,,,,,,,,true
306,0b137c76-08f3-11e7-a1cb-3863bb33a4e4,Marché Atwater,6406,45.48020822800015,-73.57759863138199,CREDITCARD,KEY,33,false,false,,,,,,,,,true
307,0b137d98-08f3-11e7-a1cb-3863bb33a4e4,Charlevoix / Lionel-Groulx,6407,45.48392802,-73.57731164,CREDITCARD,KEY,23,false,false,,,,,,,,,true
308,0b137ecc-08f3-11e7-a1cb-3863bb33a4e4,Métro Georges-Vanier (St-Antoine / Canning),6408,45.4891,-73.57656,CREDITCARD,KEY,17,false,false,,,,,,,,,true
309,0b138096-08f3-11e7-a1cb-3863bb33a4e4,Laval / Rachel,6307,45.52017845247635,-73.57942387461662,CREDITCARD,KEY,15,false,false,,,,,,,,,true
311,0b138575-08f3-11e7-a1cb-3863bb33a4e4,4e avenue / de Verdun,6309,45.4568844514464,-73.57260704040527,CREDITCARD,KEY,15,false,false,,,,,,,,,true
312,0b138723-08f3-11e7-a1cb-3863bb33a4e4,de Soissons / de Darlington,6310,45.50687644639119,-73.62359181046486,CREDITCARD,KEY,27,false,false,,,,,,,,,true
313,0b1388ac-08f3-11e7-a1cb-3863bb33a4e4,Palm / St-Remi,6313,45.470303,-73.589848,CREDITCARD,KEY,31,false,false,,,,,,,,,true
314,0b138a2d-08f3-11e7-a1cb-3863bb33a4e4,de Kent / de la Côte-des-Neiges,6312,45.50144933057703,-73.63305062055588,CREDITCARD,KEY,39,false,false,,,,,,,,,true
315,0b138bbc-08f3-11e7-a1cb-3863bb33a4e4,Drolet / St-Zotique,6311,45.53488214147823,-73.60941231250763,CREDITCARD,KEY,19,false,false,,,,,,,,,true
316,0b138d55-08f3-11e7-a1cb-3863bb33a4e4,de Lanaudière / Marie-Anne,6314,45.52932643090091,-73.57480645179749,CREDITCARD,KEY,19,false,false,,,,,,,,,true
317,0b138ee2-08f3-11e7-a1cb-3863bb33a4e4,Métro Côte-des-Neiges (Jean-Brillant / de la Côte-des-Neiges),6315,45.49626477461565,-73.62154394388199,CREDITCARD,KEY,23,false,false,,,,,,,,,true
318,0b139069-08f3-11e7-a1cb-3863bb33a4e4,Swail / Decelles,6316,45.49705494399436,-73.61865252256392,CREDITCARD,KEY,27,false,false,,,,,,,,,true
319,0b1391e8-08f3-11e7-a1cb-3863bb33a4e4,Bourbonnière / du Mont-Royal,6383,45.55357073967113,-73.56049418449402,CREDITCARD,KEY,27,false,false,,,,,,,,,true
320,0b139367-08f3-11e7-a1cb-3863bb33a4e4,de Bordeaux / Gilford,6385,45.53611005443118,-73.5762870311737,CREDITCARD,KEY,15,false,false,,,,,,,,,true
321,0b1394fa-08f3-11e7-a1cb-3863bb33a4e4,Métro Préfontaine (Moreau / Hochelaga),6386,45.54178033474308,-73.55571448802948,CREDITCARD,KEY,19,false,false,,,,,,,,,true
322,0b139684-08f3-11e7-a1cb-3863bb33a4e4,Métro Joliette  (Joliette / Hochelaga),6387,45.54690718297082,-73.5515570640564,CREDITCARD,KEY,19,false,false,,,,,,,,,true
323,0b139808-08f3-11e7-a1cb-3863bb33a4e4,d'Orléans / Hochelaga,6388,45.55076798270114,-73.54942739009857,CREDITCARD,KEY,19,false,false,,,,,,,,,true
324,0b139985-08f3-11e7-a1cb-3863bb33a4e4,Boyer / Jean-Talon,6389,45.54158631132448,-73.61248075962067,CREDITCARD,KEY,23,false,false,,,,,,,,,true
325,0b139b11-08f3-11e7-a1cb-3863bb33a4e4,Aylwin / Ontario,6391,45.544284173851494,-73.54533970355988,CREDITCARD,KEY,15,false,false,,,,,,,,,true
327,0b139e39-08f3-11e7-a1cb-3863bb33a4e4,Dézéry / Ontario,6393,45.54111008519643,-73.54754984378815,CREDITCARD,KEY,19,false,false,,,,,,,,,true
328,0b139fbc-08f3-11e7-a1cb-3863bb33a4e4,Valois / Ontario,6394,45.54740496161695,-73.54467451572418,CREDITCARD,KEY,19,false,false,,,,,,,,,true
329,0b13a130-08f3-11e7-a1cb-3863bb33a4e4,Métro Viau (Pierre-de-Coubertin / Viau),6395,45.561782815423854,-73.54661107063293,CREDITCARD,KEY,51,false,false,,,,,,,,,true
330,0b13a2b3-08f3-11e7-a1cb-3863bb33a4e4,Marché Maisonneuve,6397,45.55321884238814,-73.53978216648102,CREDITCARD,KEY,22,false,false,,,,,,,,,true
331,0b13a43a-08f3-11e7-a1cb-3863bb33a4e4,Desjardins / Ontario,6398,45.5511918874866,-73.54087248444557,CREDITCARD,KEY,23,false,false,,,,,,,,,true
332,0b13a5e0-08f3-11e7-a1cb-3863bb33a4e4,Guizot / St-Laurent,6323,45.53966322230556,-73.63447487354279,CREDITCARD,KEY,19,false,false,,,,,,,,,true
333,0b13a766-08f3-11e7-a1cb-3863bb33a4e4,Drolet / Faillon,6327,45.53926979810152,-73.6208787560463,CREDITCARD,KEY,23,false,false,,,,,,,,,true
334,0b13a8ed-08f3-11e7-a1cb-3863bb33a4e4,Drolet / Gounod,6329,45.54095134225734,-73.62637460231781,CREDITCARD,KEY,23,false,false,,,,,,,,,true
335,0b13aa6c-08f3-11e7-a1cb-3863bb33a4e4,de Gaspé / Jarry,6330,45.540780049797995,-73.63040059804916,CREDITCARD,KEY,23,false,false,,,,,,,,,true
336,0b13abee-08f3-11e7-a1cb-3863bb33a4e4,Guizot / St-Denis,6331,45.543423548290185,-73.63246187567711,CREDITCARD,KEY,23,false,false,,,,,,,,,true
337,0b13ad79-08f3-11e7-a1cb-3863bb33a4e4,de Gaspé / de Liège,6332,45.54248521237199,-73.63634169101715,CREDITCARD,KEY,23,false,false,,,,,,,,,true
338,0b13aefa-08f3-11e7-a1cb-3863bb33a4e4,Leman / de Chateaubriand,6333,45.547218,-73.631103,CREDITCARD,KEY,15,false,false,,,,,,,,,true
339,0b13b075-08f3-11e7-a1cb-3863bb33a4e4,Métro Jarry (Lajeunesse / Jarry),6334,45.54371190262865,-73.62828433513641,CREDITCARD,KEY,23,false,false,,,,,,,,,true
340,0b13b1f1-08f3-11e7-a1cb-3863bb33a4e4,du Rosaire / St-Hubert,6335,45.54481928225348,-73.6215104162693,CREDITCARD,KEY,23,false,false,,,,,,,,,true
341,0b13b367-08f3-11e7-a1cb-3863bb33a4e4,Faillon / St-Hubert,6336,45.54297175887712,-73.61793905496597,CREDITCARD,KEY,11,false,false,,,,,,,,,true
342,0b13b4f3-08f3-11e7-a1cb-3863bb33a4e4,de Chateaubriand / Jarry,6338,45.54595481682399,-73.62699151039122,CREDITCARD,KEY,19,false,false,,,,,,,,,true
343,0b13dbf6-08f3-11e7-a1cb-3863bb33a4e4,Harvard / de Monkland,6339,45.474565185029945,-73.62403571605682,CREDITCARD,KEY,19,false,false,,,,,,,,,true
344,0b13dddb-08f3-11e7-a1cb-3863bb33a4e4,de la Roche / Everett,6340,45.544867,-73.614841,CREDITCARD,KEY,15,false,false,,,,,,,,,true
345,0b13df6a-08f3-11e7-a1cb-3863bb33a4e4,Regina / de Verdun,6341,45.467369,-73.570769,CREDITCARD,KEY,19,false,false,,,,,,,,,true
346,0b13e0f4-08f3-11e7-a1cb-3863bb33a4e4,Marquette / Villeray,6343,45.55068361610596,-73.61529305577278,CREDITCARD,KEY,15,false,false,,,,,,,,,true
347,0b13e231-08f3-11e7-a1cb-3863bb33a4e4,Louis-Hémon / Villeray,6345,45.55496126357668,-73.61073732376097,CREDITCARD,KEY,31,false,false,,,,,,,,,true
348,0b13e34c-08f3-11e7-a1cb-3863bb33a4e4,Nicolet / Sherbrooke,6346,45.54969542033443,-73.55464696884155,CREDITCARD,KEY,27,false,false,,,,,,,,,true
349,0b13e473-08f3-11e7-a1cb-3863bb33a4e4,Métro St-Michel (Shaughnessy / St-Michel),6347,45.559199,-73.599658,CREDITCARD,KEY,15,false,false,,,,,,,,,true
350,0b13e590-08f3-11e7-a1cb-3863bb33a4e4,Ryde / Charlevoix,6349,45.4757434,-73.5646007,CREDITCARD,KEY,23,false,false,,,,,,,,,true
351,0b13e6a8-08f3-11e7-a1cb-3863bb33a4e4,Island / Centre,6350,45.48149081388884,-73.56475353240967,CREDITCARD,KEY,23,false,false,,,,,,,,,true
355,0b13eb2d-08f3-11e7-a1cb-3863bb33a4e4,St-Dominique / Gounod,6322,45.538737949470644,-73.62802147865295,CREDITCARD,KEY,23,false,false,,,,,,,,,true
356,0b13ec45-08f3-11e7-a1cb-3863bb33a4e4,de Liège / Lajeunesse,6324,45.545603545552744,-73.63474041223526,CREDITCARD,KEY,11,false,false,,,,,,,,,true
357,0b13ed65-08f3-11e7-a1cb-3863bb33a4e4,De Gaspé / Villeray,6328,45.53893805473212,-73.62429320812224,CREDITCARD,KEY,15,false,false,,,,,,,,,true
358,0b13ee9f-08f3-11e7-a1cb-3863bb33a4e4,Marcil / Sherbrooke,6354,45.471743,-73.613924,CREDITCARD,KEY,23,false,false,,,,,,,,,true
359,0b13efbf-08f3-11e7-a1cb-3863bb33a4e4,Ontario / Sicard,6355,45.55626186680846,-73.53744059801102,CREDITCARD,KEY,23,false,false,,,,,,,,,true
360,0b13f0dd-08f3-11e7-a1cb-3863bb33a4e4,de Monkland / Girouard,6356,45.47710675189806,-73.6214379966259,CREDITCARD,KEY,15,false,false,,,,,,,,,true
361,0b13f1f3-08f3-11e7-a1cb-3863bb33a4e4,13e avenue / St-Zotique,6357,45.557487317400046,-73.5887485742569,CREDITCARD,KEY,23,false,false,,,,,,,,,true
362,0b13f308-08f3-11e7-a1cb-3863bb33a4e4,1ère  avenue / St-Zotique,6358,45.551937362101,-73.59392791986465,CREDITCARD,KEY,15,false,false,,,,,,,,,true
363,0b13f435-08f3-11e7-a1cb-3863bb33a4e4,Ste-Catherine / St-Laurent,6359,45.50981336049594,-73.5638952255249,CREDITCARD,KEY,39,false,false,,,,,,,,,true
364,0b13f555-08f3-11e7-a1cb-3863bb33a4e4,8e avenue / Beaubien,6360,45.553215,-73.58752,CREDITCARD,KEY,15,false,false,,,,,,,,,true
365,0b13f670-08f3-11e7-a1cb-3863bb33a4e4,Molson / Beaubien,6361,45.54968589617967,-73.59115451574326,CREDITCARD,KEY,23,false,false,,,,,,,,,true
366,0b13f78c-08f3-11e7-a1cb-3863bb33a4e4,1ère avenue / Rosemont,6362,45.54779995287998,-73.58486741781235,CREDITCARD,KEY,15,false,false,,,,,,,,,true
367,0b13f8a4-08f3-11e7-a1cb-3863bb33a4e4,de la Côte St-Antoine / Royal,6363,45.468926984877434,-73.6198702454567,CREDITCARD,KEY,19,false,false,,,,,,,,,true
368,0b13f9ce-08f3-11e7-a1cb-3863bb33a4e4,de Chambly / Rachel,6364,45.54991069359101,-73.55826258659361,CREDITCARD,KEY,23,false,false,,,,,,,,,true
370,0b13fc0b-08f3-11e7-a1cb-3863bb33a4e4,Wilderton  / Van Horne,6366,45.51014162409143,-73.6247518658638,CREDITCARD,KEY,19,false,false,,,,,,,,,true
371,0b13fd21-08f3-11e7-a1cb-3863bb33a4e4,3e avenue / Dandurand,6367,45.547294918516386,-73.57899874448776,CREDITCARD,KEY,15,false,false,,,,,,,,,true
372,0b13fe3c-08f3-11e7-a1cb-3863bb33a4e4,10e avenue / Masson,6368,45.55030553030546,-73.57335269451141,CREDITCARD,KEY,11,false,false,,,,,,,,,true
373,0b13ff69-08f3-11e7-a1cb-3863bb33a4e4,U. Concordia - Campus Loyola (Sherbrooke / West Broadway),6369,45.45750908083069,-73.6394852399826,CREDITCARD,KEY,27,false,false,,,,,,,,,true
374,0b140084-08f3-11e7-a1cb-3863bb33a4e4,d'Orléans / Masson,6370,45.557192,-73.569847,CREDITCARD,KEY,23,false,false,,,,,,,,,true
375,0b14019f-08f3-11e7-a1cb-3863bb33a4e4,4e avenue / Masson,6371,45.546978,-73.575515,CREDITCARD,KEY,27,false,false,,,,,,,,,true
376,0b1402b1-08f3-11e7-a1cb-3863bb33a4e4,1ère avenue / Masson,6372,45.5451997,-73.57645065,CREDITCARD,KEY,39,false,false,,,,,,,,,true
377,0b1403c7-08f3-11e7-a1cb-3863bb33a4e4,7e avenue / St-Joseph Rosemont,6373,45.547226645250745,-73.56986984610558,CREDITCARD,KEY,27,false,false,,,,,,,,,true
378,0b1404ef-08f3-11e7-a1cb-3863bb33a4e4,15e avenue / Masson,6374,45.55389801568004,-73.5713866353035,CREDITCARD,KEY,23,false,false,,,,,,,,,true
379,0b14060a-08f3-11e7-a1cb-3863bb33a4e4,Métro Place St-Henri (St-Ferdinand / St-Jacques),6375,45.477249,-73.587238,CREDITCARD,KEY,23,false,false,,,,,,,,,true
380,0b14073a-08f3-11e7-a1cb-3863bb33a4e4,de Chambly / St-Joseph,6376,45.552842358447656,-73.56529533863068,CREDITCARD,KEY,19,false,false,,,,,,,,,true
381,0b140857-08f3-11e7-a1cb-3863bb33a4e4,Grand Trunk / Hibernia,6377,45.47968,-73.56385,CREDITCARD,KEY,23,false,false,,,,,,,,,true
383,0b140aa8-08f3-11e7-a1cb-3863bb33a4e4,de l'Église / Bannantyne,6379,45.4632535358533,-73.57587933540344,CREDITCARD,KEY,15,false,false,,,,,,,,,true
384,0b140bd0-08f3-11e7-a1cb-3863bb33a4e4,Parc J.-Arthur-Champagne (de Chambly / du Mont-Royal),6380,45.551584,-73.561916,CREDITCARD,KEY,19,false,false,,,,,,,,,true
385,0b141134-08f3-11e7-a1cb-3863bb33a4e4,Omer-Lavallée / du Midway,6381,45.5457759528664,-73.56217458844185,CREDITCARD,KEY,19,false,false,,,,,,,,,true
387,0b141431-08f3-11e7-a1cb-3863bb33a4e4,Darling / Sherbrooke,6384,45.54545890380305,-73.55666935443878,CREDITCARD,KEY,15,false,false,,,,,,,,,true
388,0b141591-08f3-11e7-a1cb-3863bb33a4e4,Métro Pie-IX (Pierre-de-Coubertin / Pie-IX),6396,45.55421375524564,-73.55155974626541,CREDITCARD,KEY,49,false,false,,,,,,,,,true
389,0b1416bd-08f3-11e7-a1cb-3863bb33a4e4,Parc Outremont (Bloomfield / Elmwood),6301,45.518309446368,-73.60328614711761,CREDITCARD,KEY,15,false,false,,,,,,,,,true
390,0b1417e4-08f3-11e7-a1cb-3863bb33a4e4,Stuart / St-Viateur,6302,45.516078703024085,-73.60779762268066,CREDITCARD,KEY,15,false,false,,,,,,,,,true
391,0b141901-08f3-11e7-a1cb-3863bb33a4e4,Pratt / Van Horne,6303,45.51414486304299,-73.6203020811081,CREDITCARD,KEY,15,false,false,,,,,,,,,true
392,0b141a1b-08f3-11e7-a1cb-3863bb33a4e4,Rockland / Lajoie,6304,45.515617,-73.614991,CREDITCARD,KEY,11,false,false,,,,,,,,,true
393,0b141b49-08f3-11e7-a1cb-3863bb33a4e4,Davaar / de la Côte-Ste-Catherine,6305,45.514379,-73.610871,CREDITCARD,KEY,15,false,false,,,,,,,,,true
394,0b141c69-08f3-11e7-a1cb-3863bb33a4e4,Métro Édouard-Montpetit (du Mont-Royal / Vincent-d'Indy),6306,45.510086,-73.611429,CREDITCARD,KEY,19,false,false,,,,,,,,,true
396,0b141e98-08f3-11e7-a1cb-3863bb33a4e4,Gary-Carter / St-Laurent,6321,45.53589982664126,-73.62244248390198,CREDITCARD,KEY,39,false,false,,,,,,,,,true
397,0b1425cb-08f3-11e7-a1cb-3863bb33a4e4,St-Dominique / Jean-Talon,6344,45.53524809921431,-73.61756354570389,CREDITCARD,KEY,27,false,false,,,,,,,,,true
399,0b14284e-08f3-11e7-a1cb-3863bb33a4e4,Lionel-Groulx / George-Vanier,6409,45.48621939184824,-73.5737469792366,CREDITCARD,KEY,27,false,false,,,,,,,,,true
401,0b14514d-08f3-11e7-a1cb-3863bb33a4e4,de l'Hôtel-de-Ville / Sherbrooke,6021,45.514564669657595,-73.56840670108795,CREDITCARD,KEY,23,false,false,,,,,,,,,true
403,0b1453ac-08f3-11e7-a1cb-3863bb33a4e4,McTavish / des Pins,6066,45.50530549708951,-73.58100235462189,CREDITCARD,KEY,23,false,false,,,,,,,,,true
404,0b1454e7-08f3-11e7-a1cb-3863bb33a4e4,Prince-Arthur / St-Urbain,6218,45.51258740220925,-73.57373893260956,CREDITCARD,KEY,27,false,false,,,,,,,,,true
406,0b145cb7-08f3-11e7-a1cb-3863bb33a4e4,Metro Jean-Drapeau (Chemin Macdonald),6501,45.512800575819625,-73.5311159491539,CREDITCARD,KEY,31,false,false,,,,,,,,,true
407,0b145ebe-08f3-11e7-a1cb-3863bb33a4e4,Casino de Montréal,6502,45.5063732,-73.52457672,CREDITCARD,KEY,19,false,false,,,,,,,,,true
408,0b145fee-08f3-11e7-a1cb-3863bb33a4e4,Métro Parc  (Ogilvy / Hutchison),6503,45.53035130173597,-73.6243924498558,CREDITCARD,KEY,33,false,false,,,,,,,,,true
409,0b14611d-08f3-11e7-a1cb-3863bb33a4e4,La Ronde,6504,45.52156536710626,-73.53533238172531,CREDITCARD,KEY,23,false,false,,,,,,,,,true
413,0b1465ad-08f3-11e7-a1cb-3863bb33a4e4,de Melrose / Sherbrooke,6415,45.469819787448564,-73.61696138978003,CREDITCARD,KEY,15,false,false,,,,,,,,,true
414,0b146c18-08f3-11e7-a1cb-3863bb33a4e4,de la Salle / Hochelaga,6417,45.55415230370231,-73.54749351739883,CREDITCARD,KEY,15,false,false,,,,,,,,,true
415,0b146d57-08f3-11e7-a1cb-3863bb33a4e4,Paré / Mountain Sights,6418,45.49810026070624,-73.65294188261032,CREDITCARD,KEY,15,false,false,,,,,,,,,true
416,0b146e6c-08f3-11e7-a1cb-3863bb33a4e4,Square Chaboillez (St-Jacques / de la Cathédrale),6424,45.49656303562923,-73.56491714715958,CREDITCARD,KEY,27,false,false,,,,,,,,,true
417,0b147065-08f3-11e7-a1cb-3863bb33a4e4,Cartier / Rosemont,6421,45.54124722370603,-73.59104454517365,CREDITCARD,KEY,19,false,false,,,,,,,,,true
418,0b147194-08f3-11e7-a1cb-3863bb33a4e4,Notre-Dame-de-Grâce / Décarie,6416,45.47735333523628,-73.61537218093872,CREDITCARD,KEY,15,false,false,,,,,,,,,true
419,0b1472bf-08f3-11e7-a1cb-3863bb33a4e4,Beaucourt / de la Côte-Ste-Catherine,6419,45.491513,-73.633649,CREDITCARD,KEY,23,false,false,,,,,,,,,true
421,0b14793c-08f3-11e7-a1cb-3863bb33a4e4,Hôpital général juif (de la Côte Ste-Catherine / Légaré),6423,45.496302,-73.629822,CREDITCARD,KEY,19,false,false,,,,,,,,,true
422,0b147a69-08f3-11e7-a1cb-3863bb33a4e4,Métro Snowdon (de Westbury / Queen-Mary),6420,45.48538473242346,-73.62814217805862,CREDITCARD,KEY,27,false,false,,,,,,,,,true
423,0b147b7b-08f3-11e7-a1cb-3863bb33a4e4,Fleury / Lajeunesse,6422,45.55357892880519,-73.66208285093306,CREDITCARD,KEY,15,false,false,,,,,,,,,true
424,0b147c90-08f3-11e7-a1cb-3863bb33a4e4,Métro Crémazie (Crémazie / Lajeunesse),6410,45.54640752148169,-73.63842844963074,CREDITCARD,KEY,15,false,false,,,,,,,,,true
425,0b147daa-08f3-11e7-a1cb-3863bb33a4e4,Complexe sportif Claude-Robillard,6412,45.553262,-73.638615,CREDITCARD,KEY,24,false,false,,,,,,,,,true
426,0b1482b7-08f3-11e7-a1cb-3863bb33a4e4,Union / Cathcart,6413,45.50355184389659,-73.56875538825989,CREDITCARD,KEY,3,false,false,,,,,,,,,true
427,0b1483e2-08f3-11e7-a1cb-3863bb33a4e4,Parc St-Henri (Laporte / Guay),6414,45.48013378575666,-73.58590811491013,CREDITCARD,KEY,15,false,false,,,,,,,,,true
428,0b1485d4-08f3-11e7-a1cb-3863bb33a4e4,Métro de l'Église (Ross / de l'Église),6425,45.462846046287325,-73.56592163443565,CREDITCARD,KEY,11,false,false,,,,,,,,,true
429,0b1486fb-08f3-11e7-a1cb-3863bb33a4e4,Métro Verdun (Willibrord / de Verdun),6426,45.459487694540734,-73.57209205627441,CREDITCARD,KEY,26,false,false,,,,,,,,,true
430,0b14880a-08f3-11e7-a1cb-3863bb33a4e4,Métro Lasalle (de Rushbrooke / Caisse),6427,45.47069642604657,-73.56542240828276,CREDITCARD,KEY,23,false,false,,,,,,,,,true
431,0b149ec4-08f3-11e7-a1cb-3863bb33a4e4,Place du Commerce,6429,45.46714,-73.54259,CREDITCARD,KEY,33,false,false,,,,,,,,,true
432,0b14a0b5-08f3-11e7-a1cb-3863bb33a4e4,Clark / Prince-Arthur,6411,45.5133025720765,-73.57296109199524,CREDITCARD,KEY,27,false,false,,,,,,,,,true
433,0b14a228-08f3-11e7-a1cb-3863bb33a4e4,Berlioz / de l'Île des Soeurs,6428,45.45998577640931,-73.54395568370819,CREDITCARD,KEY,23,false,false,,,,,,,,,true
437,0b14ae83-08f3-11e7-a1cb-3863bb33a4e4,Resther / St-Joseph,6281,45.52769780849099,-73.58625277876854,CREDITCARD,KEY,15,false,false,,,,,,,,,true
438,0b14b09f-08f3-11e7-a1cb-3863bb33a4e4,de Maisonneuve / Greene,6432,45.48697062,-73.58929306,CREDITCARD,KEY,15,false,false,,,,,,,,,true
439,0b14b712-08f3-11e7-a1cb-3863bb33a4e4,Hillside / Ste-Catherine,6433,45.48282602624293,-73.59084337949753,CREDITCARD,KEY,15,false,false,,,,,,,,,true
440,0b14b8bc-08f3-11e7-a1cb-3863bb33a4e4,Victoria / de Maisonneuve,6434,45.47742856483265,-73.60016942024231,CREDITCARD,KEY,15,false,false,,,,,,,,,true
441,0b14ba3a-08f3-11e7-a1cb-3863bb33a4e4,Victoria Hall,6435,45.48129146961133,-73.6003303527832,CREDITCARD,KEY,15,false,false,,,,,,,,,true
442,0b14c124-08f3-11e7-a1cb-3863bb33a4e4,Argyle / Sherbrooke,6436,45.48580087370364,-73.5957974300254,CREDITCARD,KEY,19,false,false,,,,,,,,,true
443,0b14c2b4-08f3-11e7-a1cb-3863bb33a4e4,St-Charles / Montarville,5002,45.53368199320325,-73.51526074111462,CREDITCARD,KEY,15,false,false,,,,,,,,,true
444,0b14c9db-08f3-11e7-a1cb-3863bb33a4e4,Place Longueuil,5003,45.52841043752244,-73.51716578006744,CREDITCARD,KEY,15,false,false,,,,,,,,,true
445,0b14cb90-08f3-11e7-a1cb-3863bb33a4e4,St-Charles / Grant,5004,45.539824,-73.508752,CREDITCARD,KEY,11,false,false,,,,,,,,,true
446,0b14d26c-08f3-11e7-a1cb-3863bb33a4e4,St-Charles / St-Jean,5005,45.53690747306937,-73.51191401481627,CREDITCARD,KEY,23,false,false,,,,,,,,,true
447,0b14d40c-08f3-11e7-a1cb-3863bb33a4e4,Collège Édouard-Montpetit (de Gentilly / de Normandie),5006,45.53722603812578,-73.49506705999374,CREDITCARD,KEY,19,false,false,,,,,,,,,true
448,0b14d978-08f3-11e7-a1cb-3863bb33a4e4,Métro Longueuil - Université de Sherbrooke,5007,45.52331869398737,-73.52012693881989,CREDITCARD,KEY,35,false,false,,,,,,,,,true
452,0b14e83b-08f3-11e7-a1cb-3863bb33a4e4,St-André / St-Grégoire,6929,45.53147464147482,-73.59242051839828,CREDITCARD,KEY,19,false,false,,,,,,,,,true
453,0b14edb8-08f3-11e7-a1cb-3863bb33a4e4,Cité des Arts du Cirque (Paul Boutet / des Regrattiers),6930,45.55984236120471,-73.61544728279114,CREDITCARD,KEY,34,false,false,,,,,,,,,true
454,0b14f30c-08f3-11e7-a1cb-3863bb33a4e4,de la Salle / Ste-Catherine,6700,45.54996328646854,-73.53443384170531,CREDITCARD,KEY,19,false,false,,,,,,,,,true
455,0b15234d-08f3-11e7-a1cb-3863bb33a4e4,Stanley / Sherbrooke,6701,45.50104110864491,-73.57717752456664,CREDITCARD,KEY,39,false,false,,,,,,,,,true
456,0b153eab-08f3-11e7-a1cb-3863bb33a4e4,Métro Assomption (Chauveau / de l'Assomption),6702,45.569789,-73.548081,CREDITCARD,KEY,27,false,false,,,,,,,,,true
457,0b154e30-08f3-11e7-a1cb-3863bb33a4e4,Jardin Botanique (Pie-IX / Sherbrooke),6703,45.55500446099039,-73.55535507202148,CREDITCARD,KEY,15,false,false,,,,,,,,,true
458,0b15509c-08f3-11e7-a1cb-3863bb33a4e4,19e avenue / St-Zotique,6704,45.561594,-73.585643,CREDITCARD,KEY,31,false,false,,,,,,,,,true
459,0b1551f1-08f3-11e7-a1cb-3863bb33a4e4,5e avenue / Bannantyne,6705,45.456365,-73.57614,CREDITCARD,KEY,15,false,false,,,,,,,,,true
460,0b15530e-08f3-11e7-a1cb-3863bb33a4e4,Beatty / de Verdun,6706,45.450729976972944,-73.5725748538971,CREDITCARD,KEY,19,false,false,,,,,,,,,true
461,0b155435-08f3-11e7-a1cb-3863bb33a4e4,Métro Jolicoeur (Drake / de Sève),6707,45.45608545783109,-73.58193710446358,CREDITCARD,KEY,19,false,false,,,,,,,,,true
462,0b155561-08f3-11e7-a1cb-3863bb33a4e4,Place Jean-Paul Riopelle (Viger / de Bleury),6708,45.503570799233536,-73.56099039316177,CREDITCARD,KEY,27,false,false,,,,,,,,,true
463,0b15569e-08f3-11e7-a1cb-3863bb33a4e4,Le Caron / Marc-Sauvalle ,6709,45.461685,-73.584039,CREDITCARD,KEY,23,false,false,,,,,,,,,true
464,0b1557b8-08f3-11e7-a1cb-3863bb33a4e4,Chambord / Fleury,6710,45.55982811984724,-73.65832507610321,CREDITCARD,KEY,15,false,false,,,,,,,,,true
465,0b1558cf-08f3-11e7-a1cb-3863bb33a4e4,Alexandra / Waverly,6711,45.531938,-73.617842,CREDITCARD,KEY,15,false,false,,,,,,,,,true
466,0b1559e7-08f3-11e7-a1cb-3863bb33a4e4,LaSalle / Crawford,6712,45.43791380065227,-73.58274042606354,CREDITCARD,KEY,15,false,false,,,,,,,,,true
467,0b155b17-08f3-11e7-a1cb-3863bb33a4e4,29e avenue / St-Zotique,6713,45.56776565172907,-73.57968807220459,CREDITCARD,KEY,15,false,false,,,,,,,,,true
468,0b1560e8-08f3-11e7-a1cb-3863bb33a4e4,LaSalle / 90e avenue,6714,45.417147421132526,-73.64422470331192,CREDITCARD,KEY,31,false,false,,,,,,,,,true
469,0b156254-08f3-11e7-a1cb-3863bb33a4e4,Natatorium (LaSalle / Rolland),6715,45.44454701497536,-73.57509076595306,CREDITCARD,KEY,27,false,false,,,,,,,,,true
470,0b156380-08f3-11e7-a1cb-3863bb33a4e4,Francis / Fleury,6716,45.56387237463668,-73.6555677652359,CREDITCARD,KEY,19,false,false,,,,,,,,,true
471,0b156493-08f3-11e7-a1cb-3863bb33a4e4,de Kent / Victoria,6717,45.49456403292622,-73.63870203495026,CREDITCARD,KEY,19,false,false,,,,,,,,,true
472,0b1565a3-08f3-11e7-a1cb-3863bb33a4e4,Grand Boulevard / Sherbrooke,6718,45.466569,-73.623295,CREDITCARD,KEY,19,false,false,,,,,,,,,true
473,0b1566c9-08f3-11e7-a1cb-3863bb33a4e4,Park Row O / Sherbrooke,6719,45.46072936353252,-73.63407254219055,CREDITCARD,KEY,15,false,false,,,,,,,,,true
474,0b1567df-08f3-11e7-a1cb-3863bb33a4e4,Ontario / Viau,6720,45.5594818,-73.535496,CREDITCARD,KEY,19,false,false,,,,,,,,,true
